ConceptScheme URI,http://w3id.org/tna-vocab/,,,,
PREFIX,tna,http://w3id.org/tna-vocab/,,,
PREFIX,aat,http://vocab.getty.edu/aat/,,,
dc:creator,The National Archives,,,,
dct:rights,https://creativecommons.org/licenses/by/4.0/,,,,
,,,,,
URI,skos:prefLabel@en,skos:exactMatch,skos:closeMatch,skos:broadMatch,skos:narrowMatch
tna:16f88423-e886-40d4-91ff-3aff1d67810e,flattened,aat:300226345,,,
tna:813bc7d0-6736-47d5-96ba-3a4919dea9aa,flattened,aat:300226345,,,
tna:96097de1-46dd-40d0-8899-b5bb9f4558da,humidified,aat:300226357,,,
tna:c72f51a8-8911-4056-b71c-dc83792ff63a,Leather - calf,aat:300227525,,,
tna:a9695d12-900f-4fed-b9b4-0f17e3aef72e,custom made,aat:300227763,,,
tna:b0d6e637-c2b4-4373-a609-1311e3b1ca6f,degraded,aat:300228676,,,
tna:abf86899-afbf-43c5-9a62-94858bcf1d6e,Imitation Japanese vellum 130 gsm,,aat:300250699,,
tna:a2593ffd-02fb-44be-a401-e6797b4fc216,Evacon-R,aat:300251539,,,
tna:d51f3f5f-b3ab-4f3b-bc59-63a19e16cad5,Evasol,,aat:300251539,,
tna:a9895cdc-c1ac-4f0c-b89d-5756276b8893,Jade adhesive 403N,,aat:300251539,,
tna:5925386a-54ea-495e-a25b-a643ec527bca,Speciality EVA adhesive,aat:300251539,,,
tna:ff33cb5a-f817-4786-b77e-d33964d05028,leather dressing,aat:300251577,,,
tna:fef8460b-3ac5-44ff-8935-257c59b3a5d6,mold,aat:300252028,,,
tna:9a600fa4-4534-467b-9850-2903d9dee7e9,Caecum 1 layer,,aat:300252173,,
tna:98bbe2c7-fc57-45dc-a3f3-e27364dcb97d,Caecum 2 layers,,aat:300252173,,
tna:4c18ad8d-ea1d-4aa9-95fe-8b1ec4d9510b,Caecum 3 layers,,aat:300252173,,
tna:365327d1-7a48-4f1c-abe6-05af7d146506,Linen tape,,aat:300253099,,
tna:27c7213d-adb4-40b0-a1f9-3af0c9b6da5a,Leather - goat,aat:300255984,,,
tna:1ab59464-338e-4908-83f0-5cbda136a32d,lifting,aat:300256571,,,
tna:d6420d60-6f12-4954-86ad-5f2681173a04,volume pulled,aat:300257582,,,
tna:2697c02f-b474-4d50-8d02-5715fabb204b,backing,aat:300261405,,,
tna:4782ff13-7c01-40e2-bb63-e6f029a3a037,rounding,aat:300261407,,,
tna:a3f83777-03fc-4245-9343-7eb5d55abe13,re-backed,aat:300261509,,,
tna:fde6513c-9a66-4843-b034-59422742a8f9,re-sewn,,aat:300261537,,
tna:e1527873-f128-4abb-9b42-081cf5cabe71,partially re-sewn,aat:300261537,,,
tna:47072b7c-4a4c-479c-a19b-27c1a8f4f09e,sewing,aat:300261537,,,
tna:91a4780f-84c0-4a44-8138-829c6be510cf,Book cloth,aat:300262673,,,
tna:a34410d4-5ca9-4de1-a775-9a2254948cb7,losses,aat:300263354,,,
tna:23d0d97f-fae4-4941-83a2-299f10e8aa44,Gore-tex,aat:300263388,,,
tna:a578ff44-ed8d-4da3-bd89-0d17667205c3,SympaTex,,aat:300263388,,
tna:d5d102de-84a8-448d-8314-881540552d2e,Mull,aat:300263577,,,
tna:76293ffd-c080-4f64-918e-64dd5f03027a,boards split,aat:300263630,,,
tna:e808420b-db71-47a1-92cc-a88de1b6746a,sewing supports,aat:300263631,,,
tna:791a37e9-2923-4e83-a596-5bccd15b3c7f,Gold leaf,aat:300264831,,,
tna:3c0f068c-8459-415e-93c3-15432326427b,stuck pages separated,,aat:300264843,,
tna:d6fb2ad1-1ba7-42d3-a4f3-a3ee3811f1d8,endleaves lifted,,aat:300264843,,
tna:7696d664-df66-434a-b45b-9b7f299dbbe1,Archival document repair tape,,aat:300310136,,
tna:b7959353-1c70-4166-9cf5-b10ed94dbd81,"Gummed paper tape, brown",,aat:300310136,,
tna:eb16adfd-394e-4e36-8fa9-aa2e5deb15f1,"Gummed paper tape, white",,aat:300310136,,
tna:bc9d7e40-96fb-4065-8941-f93071bccf4f,Archival cover paper - grey colour (350 gsm),,aat:300311608,,
tna:3b630a69-973a-4be6-97cc-037871516c7c,Archival cover paper - sand colour,,aat:300311608,,
tna:4a9eba6d-18f1-4c24-af7e-d9ffd194aef3,Unbuffered acid free tissue paper,,aat:300311608,,
tna:3291b91a-a31d-43b8-97cf-e6b458c58528,CMC refined,,aat:300379550,,
tna:b324a129-c454-4844-85c6-aa1c784305fb,Methyl cellulose 2000,aat:300379550,,,
tna:638bf2d4-8180-484d-8b09-8c07f7280aad,Methyl cellulose A4C,aat:300379550,,,
tna:4d961ef4-1aac-4175-9792-75391bb92e0e,Methyl cellulose A4M,aat:300379550,,,
tna:ab6d1b0b-cdff-41b3-bf16-6ab23f28c194,MHPC 400,aat:300379550,,,
tna:9dced0bd-d74b-4642-8500-5e9364ef067c,Methyl cellulose - not specified,aat:300379550,,,
tna:50047424-ef7f-442d-8465-9154ca797178,BEVA 371 film,aat:300379559,,,
tna:a4146818-79b9-4b79-96d1-449ac498e73e,BEVA 371 gel,aat:300379559,,,
tna:f8b89792-f401-414b-af15-31b5709cb764,BEVA gel,,aat:300379559,,
tna:999983c1-2c00-4599-9f81-84591f4d6a5a,Cyclododecane,aat:300379571,,,
tna:6e9b5b98-29c2-4b53-aa08-06d8807726e4,paste,aat:300379694,,,
tna:82ab028a-b5c6-4bcd-8b0c-05c1a04bc2ba,Funori,aat:300379696,,,
tna:e7c1b0e6-633c-4a05-9dd8-0076ea0212cb,EDTA,aat:300379820,,,
tna:325cca12-0a33-4237-bcfd-549d03c4acbb,Bondina 100 gsm,,aat:300379829,,
tna:3edadb36-1f20-48dc-8575-dbeae6726d12,Bondina 30 gsm,,aat:300379829,,
tna:c71e9a58-a1df-4429-ab3e-7557876fd447,Reemay,,aat:300379829,,
tna:1cc2b391-77b2-44b1-b498-65ae7dd67e60,Magnesium Bicarbonate,aat:300379872,,,
tna:474c67e1-dbc4-4e72-bfc7-c632a595f358,Klucel G,aat:300379929,,,
tna:0663280e-3d54-45a6-995d-84359085a5b2,Alpha-amylase,aat:300380044,,,
tna:4159237d-d92c-459d-b1ff-4eddd0d69209,Triammonium citrate,aat:300380058,,,
tna:c2b9cc34-03d1-421f-b765-acee0a6eb5a0,Tylose MH - 300,aat:300380059,,,
tna:d37ca596-7672-42ea-905d-ede1e49a4f0e,Tylose MHB - 3000,aat:300380059,,,
tna:6528634b-927f-4107-be0f-3e9ea61afa76,Aquazol 500,aat:300380081,,,
